date,county,state,fips,cases,deaths
12/7/2020,Tioga,New York,36107,1260,51
12/7/2020,Tompkins,New York,36109,1336,4
12/7/2020,Ulster,New York,36111,3897,103
12/7/2020,Warren,New York,36113,662,30
12/7/2020,Washington,New York,36115,491,14
12/7/2020,Wayne,New York,36117,1418,21
12/7/2020,Westchester,New York,36119,55186,1534
12/7/2020,Wyoming,New York,36121,697,9
12/7/2020,Yates,New York,36123,313,7
12/8/2020,Albany,New York,36001,6991,156
12/8/2020,Allegany,New York,36003,1242,63
12/8/2020,Broome,New York,36007,6057,163
12/8/2020,Cattaraugus,New York,36009,1470,28
12/8/2020,Cayuga,New York,36011,1242,11
12/8/2020,Chautauqua,New York,36013,1960,10
12/8/2020,Chemung,New York,36015,3473,60
12/8/2020,Chenango,New York,36017,754,10
12/8/2020,Clinton,New York,36019,568,5
12/8/2020,Columbia,New York,36021,1117,58
12/8/2020,Cortland,New York,36023,1258,4
12/8/2020,Delaware,New York,36025,454,6
12/8/2020,Dutchess,New York,36027,8339,198
12/8/2020,Erie,New York,36029,30073,891
12/8/2020,Essex,New York,36031,336,14
12/8/2020,Franklin,New York,36033,368,9
12/8/2020,Fulton,New York,36035,676,28
12/8/2020,Genesee,New York,36037,1349,17
12/8/2020,Greene,New York,36039,810,18
12/8/2020,Hamilton,New York,36041,60,1
12/8/2020,Herkimer,New York,36043,941,12
12/8/2020,Jefferson,New York,36045,828,4
12/8/2020,Lewis,New York,36049,500,9
12/8/2020,Livingston,New York,36051,923,15
12/8/2020,Madison,New York,36053,1256,14
12/8/2020,Monroe,New York,36055,19872,323
12/8/2020,Montgomery,New York,36057,653,20
12/8/2020,Nassau,New York,36059,66495,2278
12/8/2020,New York City,New York,,342755,24416
12/8/2020,Niagara,New York,36063,5077,124
12/8/2020,Oneida,New York,36065,6545,172
12/8/2020,Onondaga,New York,36067,13188,249
12/8/2020,Ontario,New York,36069,1687,33
12/8/2020,Orange,New York,36071,18549,450
12/8/2020,Orleans,New York,36073,730,59
12/8/2020,Oswego,New York,36075,2110,15
12/8/2020,Otsego,New York,36077,761,5
12/8/2020,Putnam,New York,36079,3428,66
12/8/2020,Rensselaer,New York,36083,2210,60
12/8/2020,Rockland,New York,36087,23072,534
12/8/2020,Saratoga,New York,36091,2888,22
12/8/2020,Schenectady,New York,36093,3179,60
12/8/2020,Schoharie,New York,36095,260,2
12/8/2020,Schuyler,New York,36097,359,4
12/8/2020,Seneca,New York,36099,399,2
12/8/2020,St. Lawrence,New York,36089,1162,21
12/8/2020,Steuben,New York,36101,2126,95
12/8/2020,Suffolk,New York,36103,69024,2089
12/8/2020,Sullivan,New York,36105,2326,39
12/8/2020,Tioga,New York,36107,1280,52
12/8/2020,Tompkins,New York,36109,1398,4
12/8/2020,Ulster,New York,36111,3974,104
12/8/2020,Warren,New York,36113,680,30
12/8/2020,Washington,New York,36115,503,14
12/8/2020,Wayne,New York,36117,1437,21
12/8/2020,Westchester,New York,36119,55796,1539
12/8/2020,Wyoming,New York,36121,723,10
12/8/2020,Yates,New York,36123,319,7
12/9/2020,Albany,New York,36001,7176,157
12/9/2020,Allegany,New York,36003,1286,63
12/9/2020,Broome,New York,36007,6160,166
12/9/2020,Cattaraugus,New York,36009,1514,28
12/9/2020,Cayuga,New York,36011,1282,11
12/9/2020,Chautauqua,New York,36013,2027,10
12/9/2020,Chemung,New York,36015,3531,62
12/9/2020,Chenango,New York,36017,767,10
12/9/2020,Clinton,New York,36019,574,5
12/9/2020,Columbia,New York,36021,1139,58
12/9/2020,Cortland,New York,36023,1291,4
12/9/2020,Delaware,New York,36025,470,6
12/9/2020,Dutchess,New York,36027,8456,200
12/9/2020,Erie,New York,36029,30719,903
12/9/2020,Essex,New York,36031,342,14
12/9/2020,Franklin,New York,36033,375,9
12/9/2020,Fulton,New York,36035,720,28
12/9/2020,Genesee,New York,36037,1393,17
12/9/2020,Greene,New York,36039,825,18
12/9/2020,Hamilton,New York,36041,63,1
12/9/2020,Herkimer,New York,36043,986,12
12/9/2020,Jefferson,New York,36045,861,4
12/9/2020,Lewis,New York,36049,510,9
12/9/2020,Livingston,New York,36051,971,15
12/9/2020,Madison,New York,36053,1325,15
12/9/2020,Monroe,New York,36055,20649,333
12/9/2020,Montgomery,New York,36057,671,20
12/9/2020,Nassau,New York,36059,67203,2285
12/9/2020,New York City,New York,,346834,24411
12/9/2020,Niagara,New York,36063,5266,125
12/9/2020,Oneida,New York,36065,6799,177
12/9/2020,Onondaga,New York,36067,13598,254
12/9/2020,Ontario,New York,36069,1764,34
12/9/2020,Orange,New York,36071,18735,453
12/9/2020,Orleans,New York,36073,756,59
12/9/2020,Oswego,New York,36075,2159,17
12/9/2020,Otsego,New York,36077,804,5
12/9/2020,Putnam,New York,36079,3489,66
12/9/2020,Rensselaer,New York,36083,2269,63
12/9/2020,Rockland,New York,36087,23308,538
12/9/2020,Saratoga,New York,36091,2965,22
12/9/2020,Schenectady,New York,36093,3272,60
12/9/2020,Schoharie,New York,36095,275,2
12/9/2020,Schuyler,New York,36097,364,4
12/9/2020,Seneca,New York,36099,408,4
12/9/2020,St. Lawrence,New York,36089,1182,21
12/9/2020,Steuben,New York,36101,2195,97
12/9/2020,Suffolk,New York,36103,69996,2093
12/9/2020,Sullivan,New York,36105,2347,39
12/9/2020,Tioga,New York,36107,1295,52
12/9/2020,Tompkins,New York,36109,1424,5
12/9/2020,Ulster,New York,36111,4029,108
12/9/2020,Warren,New York,36113,686,30
12/9/2020,Washington,New York,36115,506,14
12/9/2020,Wayne,New York,36117,1487,21
12/9/2020,Westchester,New York,36119,56371,1545
12/9/2020,Wyoming,New York,36121,740,10
12/9/2020,Yates,New York,36123,338,7
12/10/2020,Albany,New York,36001,7392,159
12/10/2020,Allegany,New York,36003,1306,63
12/10/2020,Broome,New York,36007,6238,167
12/10/2020,Cattaraugus,New York,36009,1594,28
12/10/2020,Cayuga,New York,36011,1324,11
12/10/2020,Chautauqua,New York,36013,2099,10
12/10/2020,Chemung,New York,36015,3595,63
12/10/2020,Chenango,New York,36017,781,10
12/10/2020,Clinton,New York,36019,586,5
12/10/2020,Columbia,New York,36021,1157,58
12/10/2020,Cortland,New York,36023,1335,4
12/10/2020,Delaware,New York,36025,477,6
12/10/2020,Dutchess,New York,36027,8629,202
12/10/2020,Erie,New York,36029,31282,919
12/10/2020,Essex,New York,36031,356,14
12/10/2020,Franklin,New York,36033,398,9
12/10/2020,Fulton,New York,36035,742,28
12/10/2020,Genesee,New York,36037,1452,18
12/10/2020,Greene,New York,36039,832,18
12/10/2020,Hamilton,New York,36041,65,1
12/10/2020,Herkimer,New York,36043,1020,13
12/10/2020,Jefferson,New York,36045,878,4
12/10/2020,Lewis,New York,36049,521,9
12/10/2020,Livingston,New York,36051,1017,16
12/10/2020,Madison,New York,36053,1381,15
12/10/2020,Monroe,New York,36055,21268,344
12/10/2020,Montgomery,New York,36057,683,20
12/10/2020,Nassau,New York,36059,67978,2292
12/10/2020,New York City,New York,,350283,24421
12/10/2020,Niagara,New York,36063,5378,127
12/10/2020,Oneida,New York,36065,7066,182
12/10/2020,Onondaga,New York,36067,13945,259
12/10/2020,Ontario,New York,36069,1851,34
12/10/2020,Orange,New York,36071,18938,455
12/10/2020,Orleans,New York,36073,788,59
12/10/2020,Oswego,New York,36075,2204,18
12/10/2020,Otsego,New York,36077,821,5
12/10/2020,Putnam,New York,36079,3560,66
12/10/2020,Rensselaer,New York,36083,2351,63
12/10/2020,Rockland,New York,36087,23505,540
12/10/2020,Saratoga,New York,36091,3065,23
12/10/2020,Schenectady,New York,36093,3371,62
12/10/2020,Schoharie,New York,36095,279,2
12/10/2020,Schuyler,New York,36097,370,4
12/10/2020,Seneca,New York,36099,444,4
12/10/2020,St. Lawrence,New York,36089,1206,22
12/10/2020,Steuben,New York,36101,2238,98
12/10/2020,Suffolk,New York,36103,71043,2097
12/10/2020,Sullivan,New York,36105,2376,39
12/10/2020,Tioga,New York,36107,1312,52
12/10/2020,Tompkins,New York,36109,1451,5
12/10/2020,Ulster,New York,36111,4103,108
12/10/2020,Warren,New York,36113,710,30
12/10/2020,Washington,New York,36115,518,14
12/10/2020,Wayne,New York,36117,1532,22
12/10/2020,Westchester,New York,36119,56994,1550
12/10/2020,Wyoming,New York,36121,771,10
12/10/2020,Yates,New York,36123,345,7
12/11/2020,Albany,New York,36001,7555,161
12/11/2020,Allegany,New York,36003,1350,64
12/11/2020,Broome,New York,36007,6306,170
12/11/2020,Cattaraugus,New York,36009,1684,28
12/11/2020,Cayuga,New York,36011,1421,12
12/11/2020,Chautauqua,New York,36013,2220,10
12/11/2020,Chemung,New York,36015,3651,64
12/11/2020,Chenango,New York,36017,815,10
12/11/2020,Clinton,New York,36019,597,5
12/11/2020,Columbia,New York,36021,1175,58
12/11/2020,Cortland,New York,36023,1375,4
12/11/2020,Delaware,New York,36025,488,7
12/11/2020,Dutchess,New York,36027,8794,204
12/11/2020,Erie,New York,36029,32015,935
12/11/2020,Essex,New York,36031,363,14
12/11/2020,Franklin,New York,36033,421,9
12/11/2020,Fulton,New York,36035,773,28
12/11/2020,Genesee,New York,36037,1487,18
12/11/2020,Greene,New York,36039,843,18
12/11/2020,Hamilton,New York,36041,68,1
12/11/2020,Herkimer,New York,36043,1062,13
12/11/2020,Jefferson,New York,36045,922,5
12/11/2020,Lewis,New York,36049,540,9
12/11/2020,Livingston,New York,36051,1049,16
12/11/2020,Madison,New York,36053,1463,16
12/11/2020,Monroe,New York,36055,21834,353
12/11/2020,Montgomery,New York,36057,717,20
12/11/2020,Nassau,New York,36059,68737,2293
12/11/2020,New York City,New York,,353596,24450
12/11/2020,Niagara,New York,36063,5537,128
12/11/2020,Oneida,New York,36065,7331,185
12/11/2020,Onondaga,New York,36067,14397,262
12/11/2020,Ontario,New York,36069,1920,35
12/11/2020,Orange,New York,36071,19161,457
12/11/2020,Orleans,New York,36073,816,59
12/11/2020,Oswego,New York,36075,2272,18
12/11/2020,Otsego,New York,36077,840,5
12/11/2020,Putnam,New York,36079,3608,66
12/11/2020,Rensselaer,New York,36083,2411,64
12/11/2020,Rockland,New York,36087,23680,542
12/11/2020,Saratoga,New York,36091,3183,24
12/11/2020,Schenectady,New York,36093,3490,62
12/11/2020,Schoharie,New York,36095,293,2
12/11/2020,Schuyler,New York,36097,372,5
12/11/2020,Seneca,New York,36099,459,7
12/11/2020,St. Lawrence,New York,36089,1270,23
12/11/2020,Steuben,New York,36101,2295,98
12/11/2020,Suffolk,New York,36103,72118,2101
12/11/2020,Sullivan,New York,36105,2407,40
12/11/2020,Tioga,New York,36107,1329,52
12/11/2020,Tompkins,New York,36109,1477,5
12/11/2020,Ulster,New York,36111,4176,111
12/11/2020,Warren,New York,36113,724,30
12/11/2020,Washington,New York,36115,538,14
12/11/2020,Wayne,New York,36117,1579,23
12/11/2020,Westchester,New York,36119,57605,1553
12/11/2020,Wyoming,New York,36121,804,10
12/11/2020,Yates,New York,36123,352,7
12/12/2020,Albany,New York,36001,7718,165
12/12/2020,Allegany,New York,36003,1377,64
12/12/2020,Broome,New York,36007,6390,173
12/12/2020,Cattaraugus,New York,36009,1722,28
12/12/2020,Cayuga,New York,36011,1488,13
12/12/2020,Chautauqua,New York,36013,2271,10
12/12/2020,Chemung,New York,36015,3701,69
12/12/2020,Chenango,New York,36017,835,11
12/12/2020,Clinton,New York,36019,627,5
12/12/2020,Columbia,New York,36021,1188,58
12/12/2020,Cortland,New York,36023,1434,4
12/12/2020,Delaware,New York,36025,500,7
12/12/2020,Dutchess,New York,36027,8976,205
12/12/2020,Erie,New York,36029,32489,948
12/12/2020,Essex,New York,36031,376,14
12/12/2020,Franklin,New York,36033,432,9
12/12/2020,Fulton,New York,36035,801,29
12/12/2020,Genesee,New York,36037,1530,19
12/12/2020,Greene,New York,36039,858,18
12/12/2020,Hamilton,New York,36041,68,1
12/12/2020,Herkimer,New York,36043,1117,13
12/12/2020,Jefferson,New York,36045,962,5
12/12/2020,Lewis,New York,36049,552,9
12/12/2020,Livingston,New York,36051,1077,17
12/12/2020,Madison,New York,36053,1505,19
12/12/2020,Monroe,New York,36055,22554,356
12/12/2020,Montgomery,New York,36057,748,20
12/12/2020,Nassau,New York,36059,69636,2294
12/12/2020,New York City,New York,,357489,24467
12/12/2020,Niagara,New York,36063,5722,130
12/12/2020,Oneida,New York,36065,7607,187
12/12/2020,Onondaga,New York,36067,14772,265
12/12/2020,Ontario,New York,36069,1995,36
12/12/2020,Orange,New York,36071,19345,460
12/12/2020,Orleans,New York,36073,838,59
12/12/2020,Oswego,New York,36075,2335,19
12/12/2020,Otsego,New York,36077,858,5
12/12/2020,Putnam,New York,36079,3677,66
12/12/2020,Rensselaer,New York,36083,2477,67
12/12/2020,Rockland,New York,36087,23849,543
12/12/2020,Saratoga,New York,36091,3298,24
12/12/2020,Schenectady,New York,36093,3587,62
12/12/2020,Schoharie,New York,36095,306,2
12/12/2020,Schuyler,New York,36097,379,5
12/12/2020,Seneca,New York,36099,469,9
12/12/2020,St. Lawrence,New York,36089,1306,24
12/12/2020,Steuben,New York,36101,2363,99
12/12/2020,Suffolk,New York,36103,73281,2108
12/12/2020,Sullivan,New York,36105,2435,40
12/12/2020,Tioga,New York,36107,1345,52
12/12/2020,Tompkins,New York,36109,1529,5
12/12/2020,Ulster,New York,36111,4251,114
12/12/2020,Warren,New York,36113,746,30
12/12/2020,Washington,New York,36115,549,14
12/12/2020,Wayne,New York,36117,1625,23
12/12/2020,Westchester,New York,36119,58243,1558
12/12/2020,Wyoming,New York,36121,840,11
12/12/2020,Yates,New York,36123,356,7
12/13/2020,Albany,New York,36001,7888,167
12/13/2020,Allegany,New York,36003,1395,64
12/13/2020,Broome,New York,36007,6460,176
12/13/2020,Cattaraugus,New York,36009,1762,29
12/13/2020,Cayuga,New York,36011,1544,13
12/13/2020,Chautauqua,New York,36013,2323,11
12/13/2020,Chemung,New York,36015,3743,70
12/13/2020,Chenango,New York,36017,868,13
12/13/2020,Clinton,New York,36019,657,5
12/13/2020,Columbia,New York,36021,1204,58
12/13/2020,Cortland,New York,36023,1478,6
12/13/2020,Delaware,New York,36025,512,7
12/13/2020,Dutchess,New York,36027,9146,206
12/13/2020,Erie,New York,36029,33009,965
12/13/2020,Essex,New York,36031,381,14
12/13/2020,Franklin,New York,36033,443,9
12/13/2020,Fulton,New York,36035,825,29
12/13/2020,Genesee,New York,36037,1602,19
12/13/2020,Greene,New York,36039,870,18
12/13/2020,Hamilton,New York,36041,68,1
12/13/2020,Herkimer,New York,36043,1163,13
12/13/2020,Jefferson,New York,36045,1010,5
12/13/2020,Lewis,New York,36049,567,9
12/13/2020,Livingston,New York,36051,1111,19
12/13/2020,Madison,New York,36053,1572,23
12/13/2020,Monroe,New York,36055,23204,363
12/13/2020,Montgomery,New York,36057,766,20
12/13/2020,Nassau,New York,36059,70475,2297
12/13/2020,New York City,New York,,360700,24501
12/13/2020,Niagara,New York,36063,5906,134
12/13/2020,Oneida,New York,36065,7844,188
12/13/2020,Onondaga,New York,36067,15182,277
12/13/2020,Ontario,New York,36069,2053,36
12/13/2020,Orange,New York,36071,19551,464
12/13/2020,Orleans,New York,36073,860,59
12/13/2020,Oswego,New York,36075,2389,19
12/13/2020,Otsego,New York,36077,882,5
12/13/2020,Putnam,New York,36079,3743,66
12/13/2020,Rensselaer,New York,36083,2569,67
12/13/2020,Rockland,New York,36087,23991,547
12/13/2020,Saratoga,New York,36091,3366,24
12/13/2020,Schenectady,New York,36093,3668,62
12/13/2020,Schoharie,New York,36095,326,2
12/13/2020,Schuyler,New York,36097,383,5
12/13/2020,Seneca,New York,36099,482,12
12/13/2020,St. Lawrence,New York,36089,1339,25
12/13/2020,Steuben,New York,36101,2408,99
12/13/2020,Suffolk,New York,36103,74367,2113
12/13/2020,Sullivan,New York,36105,2455,40
12/13/2020,Tioga,New York,36107,1367,52
12/13/2020,Tompkins,New York,36109,1556,6
12/13/2020,Ulster,New York,36111,4327,116
12/13/2020,Warren,New York,36113,754,30
12/13/2020,Washington,New York,36115,574,14
12/13/2020,Wayne,New York,36117,1662,25
12/13/2020,Westchester,New York,36119,58836,1562
12/13/2020,Wyoming,New York,36121,883,12
12/13/2020,Yates,New York,36123,362,7
12/14/2020,Albany,New York,36001,8050,169
12/14/2020,Allegany,New York,36003,1403,64
12/14/2020,Broome,New York,36007,6532,178
12/14/2020,Cattaraugus,New York,36009,1783,29
12/14/2020,Cayuga,New York,36011,1581,13
12/14/2020,Chautauqua,New York,36013,2365,11
12/14/2020,Chemung,New York,36015,3776,73
12/14/2020,Chenango,New York,36017,880,13
12/14/2020,Clinton,New York,36019,698,5
12/14/2020,Columbia,New York,36021,1225,58
12/14/2020,Cortland,New York,36023,1513,10
12/14/2020,Delaware,New York,36025,520,7
12/14/2020,Dutchess,New York,36027,9290,206
12/14/2020,Erie,New York,36029,33397,973
12/14/2020,Essex,New York,36031,383,14
12/14/2020,Franklin,New York,36033,459,9
12/14/2020,Fulton,New York,36035,851,29
12/14/2020,Genesee,New York,36037,1646,21
12/14/2020,Greene,New York,36039,881,18
12/14/2020,Hamilton,New York,36041,68,1
12/14/2020,Herkimer,New York,36043,1196,13
12/14/2020,Jefferson,New York,36045,1047,6
12/14/2020,Lewis,New York,36049,574,9
12/14/2020,Livingston,New York,36051,1135,19
12/14/2020,Madison,New York,36053,1592,25
12/14/2020,Monroe,New York,36055,23746,369
12/14/2020,Montgomery,New York,36057,796,20
12/14/2020,Nassau,New York,36059,71214,2300
12/14/2020,New York City,New York,,363669,24526
12/14/2020,Niagara,New York,36063,6016,137
12/14/2020,Oneida,New York,36065,8009,191
12/14/2020,Onondaga,New York,36067,15481,280
12/14/2020,Ontario,New York,36069,2108,36
12/14/2020,Orange,New York,36071,19771,467
12/14/2020,Orleans,New York,36073,887,59
12/14/2020,Oswego,New York,36075,2440,19
12/14/2020,Otsego,New York,36077,904,6
12/14/2020,Putnam,New York,36079,3795,66
12/14/2020,Rensselaer,New York,36083,2631,67
12/14/2020,Rockland,New York,36087,24183,549
12/14/2020,Saratoga,New York,36091,3477,24
12/14/2020,Schenectady,New York,36093,3781,63
12/14/2020,Schoharie,New York,36095,342,2
12/14/2020,Schuyler,New York,36097,389,5
12/14/2020,Seneca,New York,36099,498,13
12/14/2020,St. Lawrence,New York,36089,1353,26
12/14/2020,Steuben,New York,36101,2443,99
12/14/2020,Suffolk,New York,36103,75454,2118
12/14/2020,Sullivan,New York,36105,2469,40
12/14/2020,Tioga,New York,36107,1379,52
12/14/2020,Tompkins,New York,36109,1593,8
12/14/2020,Ulster,New York,36111,4393,116
12/14/2020,Warren,New York,36113,756,30
12/14/2020,Washington,New York,36115,587,14
12/14/2020,Wayne,New York,36117,1709,25
12/14/2020,Westchester,New York,36119,59430,1568
12/14/2020,Wyoming,New York,36121,895,13
12/14/2020,Yates,New York,36123,372,7
12/15/2020,Albany,New York,36001,8214,173
12/15/2020,Allegany,New York,36003,1427,65
12/15/2020,Broome,New York,36007,6601,178
12/15/2020,Cattaraugus,New York,36009,1817,29
12/15/2020,Cayuga,New York,36011,1629,14
12/15/2020,Chautauqua,New York,36013,2423,11
12/15/2020,Chemung,New York,36015,3803,78
12/15/2020,Chenango,New York,36017,892,13
12/15/2020,Clinton,New York,36019,712,5
12/15/2020,Columbia,New York,36021,1244,58
12/15/2020,Cortland,New York,36023,1539,11
12/15/2020,Delaware,New York,36025,525,7
12/15/2020,Dutchess,New York,36027,9482,208
12/15/2020,Erie,New York,36029,33793,983
12/15/2020,Essex,New York,36031,390,14
12/15/2020,Franklin,New York,36033,476,9
12/15/2020,Fulton,New York,36035,883,29
12/15/2020,Genesee,New York,36037,1673,21
12/15/2020,Greene,New York,36039,894,18
12/15/2020,Hamilton,New York,36041,70,1
12/15/2020,Herkimer,New York,36043,1238,14
12/15/2020,Jefferson,New York,36045,1085,6
12/15/2020,Lewis,New York,36049,587,11
12/15/2020,Livingston,New York,36051,1168,20
12/15/2020,Madison,New York,36053,1621,27
12/15/2020,Monroe,New York,36055,24294,375
12/15/2020,Montgomery,New York,36057,828,22
12/15/2020,Nassau,New York,36059,72122,2304
12/15/2020,New York City,New York,,367198,24561
12/15/2020,Niagara,New York,36063,6144,141
12/15/2020,Oneida,New York,36065,8171,196
12/15/2020,Onondaga,New York,36067,15722,288
12/15/2020,Ontario,New York,36069,2154,37
12/15/2020,Orange,New York,36071,19907,469
12/15/2020,Orleans,New York,36073,904,59
12/15/2020,Oswego,New York,36075,2487,20
12/15/2020,Otsego,New York,36077,915,6
12/15/2020,Putnam,New York,36079,3869,66
12/15/2020,Rensselaer,New York,36083,2712,67
12/15/2020,Rockland,New York,36087,24334,554
12/15/2020,Saratoga,New York,36091,3599,25
12/15/2020,Schenectady,New York,36093,3924,63
12/15/2020,Schoharie,New York,36095,356,2
12/15/2020,Schuyler,New York,36097,395,6
12/15/2020,Seneca,New York,36099,506,14
12/15/2020,St. Lawrence,New York,36089,1372,27
12/15/2020,Steuben,New York,36101,2474,100
12/15/2020,Suffolk,New York,36103,76625,2132
12/15/2020,Sullivan,New York,36105,2483,40
12/15/2020,Tioga,New York,36107,1389,54
12/15/2020,Tompkins,New York,36109,1613,9
12/15/2020,Ulster,New York,36111,4485,118
